Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nepal,NPL,2007,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,2006,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,2005,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,2004,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,2003,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,2002,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,2001,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,2000,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1999,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1998,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1997,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1996,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1995,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1994,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1993,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1992,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1991,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,1990,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Nepal,NPL,2022,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0
Nepal,NPL,2021,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0
Nepal,NPL,2020,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0
Nepal,NPL,2019,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0
Nepal,NPL,2018,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0
Nepal,NPL,2017,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0
Nepal,NPL,2016,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0
Nepal,NPL,2015,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0
Nepal,NPL,2014,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0263852242744063
Nepal,NPL,2013,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.284333238555587
Nepal,NPL,2012,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.53490990990991
Nepal,NPL,2011,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0572737686139748
Nepal,NPL,2010,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0935162094763092
Nepal,NPL,2009,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.417335473515249
Nepal,NPL,2008,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.320056899004267
Nepal,NPL,2007,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.322349570200573
Nepal,NPL,2006,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.473071324599709
Nepal,NPL,2005,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.631662060797473
Nepal,NPL,2004,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.578990901571547
Nepal,NPL,2003,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.17636684303351
Nepal,NPL,2002,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.188323917137476
Nepal,NPL,2001,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.96411355115158
Nepal,NPL,2000,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.62748643761302
Nepal,NPL,1999,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.53315290933694
Nepal,NPL,1998,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.52
Nepal,NPL,1997,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.15312232677502
Nepal,NPL,1996,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.27600327600328
Nepal,NPL,1995,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.09364548494983
Nepal,NPL,1994,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,8.01980198019802
Nepal,NPL,1993,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.64523043944266
Nepal,NPL,1992,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.30474040632054
Nepal,NPL,1991,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.43347639484979
Nepal,NPL,1990,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.113895216400911
Nepal,NPL,2021,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,83.8289732189019
Nepal,NPL,2019,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,93.3275721506604
Nepal,NPL,2016,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95.0460321265884
Nepal,NPL,2014,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,98.8263852242744
Nepal,NPL,2011,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.9859679266896
Nepal,NPL,2010,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,96.3675187032419
Nepal,NPL,2009,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,92.3585874799358
Nepal,NPL,2006,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.8708151382824
Nepal,NPL,2004,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.3957816377171
Nepal,NPL,2003,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.4585537918871
Nepal,NPL,2002,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,98.4416195856874
Nepal,NPL,2001,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,97.9116229244778
Nepal,NPL,2000,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.3212778782399
Nepal,NPL,1999,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95.4668470906631
Nepal,NPL,1998,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,90.48
Nepal,NPL,1997,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,90.846877673225
Nepal,NPL,1996,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,96.7239967239967
Nepal,NPL,1995,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,96.9063545150502
Nepal,NPL,1994,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,91.980198019802
Nepal,NPL,1993,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,93.3547695605573
Nepal,NPL,1992,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,94.6952595936795
Nepal,NPL,1991,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,96.5665236051502
Nepal,NPL,1990,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.8861047835991
Nepal,NPL,2021,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-1476900000
Nepal,NPL,2020,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,288650000
Nepal,NPL,2019,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-325220000
Nepal,NPL,2018,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,193680000
Nepal,NPL,2017,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,129520000
Nepal,NPL,2016,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-187630000
Nepal,NPL,2015,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,283810000
Nepal,NPL,2014,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-27480000
Nepal,NPL,2013,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,140830000
Nepal,NPL,2012,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,140360000
Nepal,NPL,2011,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,12510000
Nepal,NPL,2010,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-107530000
Nepal,NPL,2009,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-220030000
Nepal,NPL,2008,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,117970000
Nepal,NPL,2007,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,105640000
Nepal,NPL,2006,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,12450000
Nepal,NPL,2005,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,57580000
Nepal,NPL,2004,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1390000
Nepal,NPL,2003,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-7280000
Nepal,NPL,2002,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-28100000
Nepal,NPL,2001,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-20990000
Nepal,NPL,2000,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,15740000
Nepal,NPL,1999,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,1998,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,1997,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,1996,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,1995,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,1994,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,1993,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,1992,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,1991,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,1990,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Nepal,NPL,2021,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-15.2714300485989
Nepal,NPL,2020,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.66467356173239
Nepal,NPL,2019,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-5.3027881950106
Nepal,NPL,2018,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.0115990057995
Nepal,NPL,2017,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.83723986856517
Nepal,NPL,2016,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-4.49844162071446
Nepal,NPL,2015,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,8.21922965537214
Nepal,NPL,2014,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-0.725065963060686
Nepal,NPL,2013,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.00426499857833
Nepal,NPL,2012,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.95157657657658
Nepal,NPL,2011,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.358247422680412
Nepal,NPL,2010,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-3.35193266832918
Nepal,NPL,2009,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-7.06356340288925
Nepal,NPL,2008,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.1952347083926
Nepal,NPL,2007,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.7836676217765
Nepal,NPL,2006,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.453056768558952
Nepal,NPL,2005,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2.27319384129491
Nepal,NPL,2004,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.0574855252274607
Nepal,NPL,2003,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-0.320987654320988
Nepal,NPL,2002,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-1.32297551789077
Nepal,NPL,2001,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-1.12426352437065
Nepal,NPL,2000,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.948764315852924
Nepal,NPL,1999,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,1998,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,1997,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,1996,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,1995,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,1994,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,1993,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,1992,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,1991,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,1990,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Nepal,NPL,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,73.7
Nepal,NPL,2020,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,73.1
Nepal,NPL,2019,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.2
Nepal,NPL,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,75
Nepal,NPL,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,76.8
Nepal,NPL,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.4
Nepal,NPL,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,85.2
Nepal,NPL,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84
Nepal,NPL,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,86
Nepal,NPL,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.7
Nepal,NPL,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87
Nepal,NPL,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87.3
Nepal,NPL,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,88.9
Nepal,NPL,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.5
Nepal,NPL,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,91.3
Nepal,NPL,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,91.2
Nepal,NPL,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.5
Nepal,NPL,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.3
Nepal,NPL,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.4
Nepal,NPL,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90
Nepal,NPL,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87.8
Nepal,NPL,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,88.3
Nepal,NPL,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,88
Nepal,NPL,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.5
Nepal,NPL,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.7
Nepal,NPL,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,91.5
Nepal,NPL,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,91.7
Nepal,NPL,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,92.4
Nepal,NPL,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.6
Nepal,NPL,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.2
Nepal,NPL,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,94.2
Nepal,NPL,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,95.1
Nepal,NPL,2022,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,109.155638278685
Nepal,NPL,2021,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,115.338362466836
Nepal,NPL,2020,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,118.888672606811
Nepal,NPL,2019,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,104.776687286298
Nepal,NPL,2018,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,115.437727659591
Nepal,NPL,2017,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,118.90782778476
Nepal,NPL,2016,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,122.408337132409
Nepal,NPL,2015,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,113.830632750548
Nepal,NPL,2014,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,119.012209614852
Nepal,NPL,2013,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,120.819409292
Nepal,NPL,2012,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,111.246954652922
Nepal,NPL,2011,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,121.159851151548
Nepal,NPL,2010,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,121.038627781442
Nepal,NPL,2009,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,123.242725984662
Nepal,NPL,2008,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,125.143053382045
Nepal,NPL,2007,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,128.295813003938
Nepal,NPL,2006,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,130.14973945092
Nepal,NPL,2005,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,134.538628388347
Nepal,NPL,2004,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,134.658968601174
Nepal,NPL,2003,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,138.963192627682
Nepal,NPL,2002,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,140.471785793086
Nepal,NPL,2001,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,139.096024470526
Nepal,NPL,2000,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,141.12724132266
Nepal,NPL,1999,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,141.974222563607
Nepal,NPL,1998,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,140.508164598988
Nepal,NPL,1997,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,141.081646728909
Nepal,NPL,1996,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,143.562889137554
Nepal,NPL,1995,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,147.661758503432
Nepal,NPL,1994,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,148.120245495168
Nepal,NPL,1993,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,154.798864452219
Nepal,NPL,1992,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,156.623063665548
Nepal,NPL,1991,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,159.176902727309
Nepal,NPL,1990,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,164.002247687422
Nepal,NPL,2022,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,321.045264151601
Nepal,NPL,2021,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,306.293365125237
Nepal,NPL,2020,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,257.262042794567
Nepal,NPL,2019,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,231.188329835535
Nepal,NPL,2018,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,229.988302220869
Nepal,NPL,2017,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,203.596711008124
Nepal,NPL,2016,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,175.636517829682
Nepal,NPL,2015,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,140.851504309521
Nepal,NPL,2014,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,142.127327727983
Nepal,NPL,2013,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,133.309189316301
Nepal,NPL,2012,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,118.504088354731
Nepal,NPL,2011,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,114.038146852442
Nepal,NPL,2010,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,101.309518793684
Nepal,NPL,2009,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,95.9038988467795
Nepal,NPL,2008,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,82.4748776743063
Nepal,NPL,2007,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,86.3057166487759
Nepal,NPL,2006,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,82.249766378667
Nepal,NPL,2005,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,75.4101433788564
Nepal,NPL,2004,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,72.7226435249788
Nepal,NPL,2003,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,68.9017351481142
Nepal,NPL,2002,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,65.9323799879671
Nepal,NPL,2001,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,62.9340545709605
Nepal,NPL,2000,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,57.3604987984238
Nepal,NPL,1999,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,53.5539623942584
Nepal,NPL,1998,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,47.8877915565209
Nepal,NPL,1997,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,45.2206840442434
Nepal,NPL,1996,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,44.8512087532674
Nepal,NPL,1995,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,42.5255711968642
Nepal,NPL,1994,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,39.9678065764447
Nepal,NPL,1993,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,37.2046309945076
Nepal,NPL,1992,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,35.8083693281035
Nepal,NPL,1991,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,36.0342375165323
Nepal,NPL,1990,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,34.0596437115424
Nepal,NPL,2022,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,519.950604103483
Nepal,NPL,2021,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,524.354689003349
Nepal,NPL,2020,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,524.601266425712
Nepal,NPL,2019,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,482.761158642892
Nepal,NPL,2018,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,504.622833977068
Nepal,NPL,2017,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,484.157515782647
Nepal,NPL,2016,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,458.265548485248
Nepal,NPL,2015,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,426.325523071049
Nepal,NPL,2014,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,431.030290984188
Nepal,NPL,2013,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,413.994708557044
Nepal,NPL,2012,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,368.950606819553
